avg_pts_for,avg_pts_let,avg_rsh,avg_pss,pss_rate,3rd_dn_rate,4th_dn_rate,pss_td,rsh_td,1st_dns,sacks,trnovrs,pens,pen_yrds,home_win
9.266666666666666,-2.533333333333333,0.5572307692307694,0.7205588822355287,0.00025352520764920783,0.0337707494820072,-0.01680672268907568,3.0,9.0,36.0,16.0,7.0,-4.0,-80.0,1.0
6.266666666666669,-2.1999999999999993,0.7037109855001225,1.3677480955642736,-0.008456317329846197,0.07584322592801956,0.08823529411764708,3.0,14.0,68.0,6.0,-3.0,-10.0,8.0,1.0
-2.8000000000000007,-7.066666666666666,-1.390499356556798,0.577447744774477,0.02787678767876789,-0.02694300518134718,-0.011363636363636354,-2.0,-7.0,7.0,-3.0,1.0,-23.0,-68.0,0.0
2.466666666666665,1.2666666666666657,0.05162743953835136,-0.6651196150592069,-0.007224603343163438,-0.14876458476321208,0.29761904761904767,10.0,-7.0,-21.0,9.0,10.0,32.0,291.0,1.0
0.3999999999999986,-1.0,-0.630593194820837,0.5242840764491703,0.05889912186763757,-0.011997776978652452,0.10476190476190472,13.0,-14.0,-20.0,-8.0,1.0,7.0,-5.0,0.0
-2.866666666666667,5.866666666666665,-0.37031126286619154,-0.2148596662948714,-0.024527099314834544,0.05353995106422166,-0.09999999999999998,-3.0,2.0,-4.0,-6.0,-6.0,23.0,84.0,0.0
11.0,0.2666666666666657,-0.443305178112376,2.1721045829605323,0.1192663286609007,0.16720171214553237,0.25,24.0,2.0,73.0,-3.0,4.0,-24.0,-239.0,1.0
7.733333333333331,1.6666666666666643,0.8447447065981164,0.8542935363247857,0.10515491452991454,0.11471362738643842,0.0,11.0,3.0,37.0,1.0,-10.0,6.0,53.0,1.0
-11.25,10.6875,-0.13012924801156966,-1.1745261211280624,-0.0697179842810911,-0.010809572884461216,-0.2517482517482518,-8.0,-7.0,-12.0,-3.0,-18.0,-2.0,-85.0,0.0
5.125,-1.5,-0.27106733801803795,1.7170380988208427,0.04157207902554194,0.12201703347668441,-0.08333333333333337,9.0,3.0,12.0,-11.0,2.0,-47.0,-461.0,1.0
3.5625,-2.5,0.6304033635527526,0.952628603730922,0.00857986307392744,0.05630252100840338,-0.4415584415584416,-1.0,9.0,35.0,16.0,4.0,-6.0,-116.0,0.0
-3.125,-3.0,0.5430141951727734,1.120043807709088,0.030077731971614008,-0.028826320132013195,0.011363636363636354,-5.0,-3.0,-8.0,5.0,-13.0,-16.0,-65.0,1.0
7.0625,-4.0,-0.9166331661603144,1.8288037802840433,0.04158834586466165,0.12452221691352128,0.2679425837320574,14.0,6.0,84.0,13.0,1.0,2.0,40.0,1.0
5.25,-0.9375,1.1493952049497298,0.6890572210960562,0.0007681638749600372,0.04291300594180081,0.10303030303030303,1.0,11.0,41.0,10.0,4.0,14.0,-48.0,1.0
-0.375,-5.9375,-0.35151737640724434,-0.6165452091767882,-0.04779127305443098,-0.00666666666666671,-0.025000000000000022,-2.0,1.0,-7.0,2.0,9.0,4.0,161.0,1.0
7.0625,-3.875,-0.48420667482425195,0.20917678812415552,0.10551619433198389,0.1461474036850921,-0.26666666666666666,21.0,-10.0,48.0,0.0,-9.0,-19.0,-217.0,1.0
-0.5625,6.5,0.8565728488682893,-0.6436584249084252,0.0015071733821733213,0.07695731866980887,0.125,3.0,7.0,20.0,12.0,-8.0,4.0,90.0,0.0
-0.75,2.25,0.3244038697370213,0.42410027302060094,-0.027674360883593985,-0.03522681653954235,0.10476190476190472,6.0,-3.0,16.0,7.0,-11.0,-34.0,-64.0,1.0
-2.1875,2.75,0.3160326238757607,-0.06252710928969929,-0.027427122750863786,-0.13890226287915264,0.1384615384615384,-6.0,1.0,-34.0,7.0,5.0,72.0,609.0,0.0
-1.625,3.0625,-0.2752381314626948,0.005299195034429438,0.012960915527106986,-0.06949028236156951,-0.17142857142857137,1.0,-4.0,-31.0,-3.0,-3.0,10.0,156.0,0.0
-6.4375,4.75,-0.7293844221105532,-2.336889279504187,-0.06260536195263866,-0.0626984126984127,0.22222222222222227,-5.0,-8.0,-55.0,-3.0,4.0,-7.0,-10.0,0.0
6.3125,3.0,0.9313989028385001,-0.09258360850717562,-0.08454488072322464,-0.050680272108843516,-0.16176470588235292,7.0,7.0,11.0,13.0,-7.0,-9.0,-86.0,0.0
5.875,-7.6875,-0.47168674698795154,0.7453646119580002,-0.0007906434101799809,0.0757949760418179,-0.15000000000000002,12.0,2.0,73.0,8.0,3.0,-31.0,-238.0,1.0
0.5,4.375,-1.008378088077336,0.43761726078799246,-0.04851390932282318,-0.03135731576873274,-0.22222222222222227,-5.0,11.0,3.0,2.0,4.0,-16.0,-6.0,1.0
2.1764705882352935,-2.647058823529413,0.575824175824176,1.3592067081590589,0.04100142088094616,0.049881767775603436,-0.12727272727272732,-1.0,8.0,36.0,-1.0,5.0,0.0,-22.0,1.0
4.294117647058826,-2.8235294117647065,0.6569449151437734,0.7015958556744053,0.0778558014207561,0.20881712626995647,-0.2714285714285714,5.0,7.0,56.0,-8.0,-18.0,-29.0,-224.0,1.0
-0.47058823529411953,2.9411764705882355,-0.5765456566926086,1.0267273756238096,-0.004970474410202819,-0.0681778779472954,0.0,0.0,3.0,-23.0,15.0,2.0,1.0,26.0,1.0
-0.9411764705882355,9.588235294117647,0.43572019378470994,-1.726606726606727,-0.12682555539698404,-0.15077245851611676,-0.14423076923076922,-1.0,-2.0,-51.0,6.0,3.0,0.0,-11.0,1.0
-11.777777777777775,-7.666666666666668,-0.8077878967690886,-1.389680929691309,-0.10212136937616967,-0.27665860864893904,0.21428571428571436,-31.0,-5.0,-157.0,9.0,20.0,11.0,145.0,1.0
9.722222222222221,-3.944444444444443,-0.7363958431743027,1.8698692810457525,0.15241830065359474,0.15072717231222382,0.40559440559440557,17.0,6.0,91.0,-6.0,15.0,-19.0,-58.0,1.0
-1.8888888888888893,-1.2222222222222214,-0.1884212855155445,-1.2448552059427467,-0.036757156661432644,0.004089260602472056,0.2987012987012987,0.0,-5.0,-28.0,0.0,-4.0,-12.0,-197.0,1.0
7.888888888888889,-2.3888888888888893,0.32665673864482514,0.9599436392914651,0.06602254428341392,0.09686609686609682,0.14285714285714285,19.0,-5.0,6.0,-21.0,7.0,-25.0,-277.0,0.0
8.421052631578949,3.8421052631578956,-0.16982382696668452,2.0359425916186353,0.08810787657306451,0.047755102040816344,0.13636363636363635,22.0,3.0,107.0,-3.0,5.0,-3.0,93.0,1.0
-2.0526315789473664,-8.473684210526315,0.5938289322617676,-1.3877837120295764,-0.005660283727537241,-0.10003218193520702,0.28571428571428575,-14.0,-3.0,-70.0,-9.0,8.0,12.0,149.0,0.0
-3.0,7.5,1.0388894559559048,0.33386243386243386,0.01904761904761909,0.07090909090909092,-0.16666666666666663,-2.0,-2.0,-5.0,-10.0,-2.0,-2.0,-46.0,1.0
-8.25,13.25,0.8737944795477217,-1.598382749326145,-0.05136919410914487,0.1176911544227886,0.8,-2.0,-1.0,5.0,-1.0,-6.0,-16.0,-152.0,0.0
9.5,-3.5,-0.1753623188405795,2.202779625933319,0.10305315295335249,0.08956916099773243,1.0,4.0,1.0,20.0,-5.0,0.0,-3.0,-82.0,1.0
2.75,-2.0,-1.919552364864865,0.13978494623655902,0.11559139784946237,0.16249999999999998,0.08333333333333337,3.0,-1.0,-25.0,-2.0,-4.0,-1.0,-42.0,1.0
6.5,5.5,-0.6924315619967789,2.0081493309839757,0.1177247948901492,-0.15888812628689086,0.2666666666666666,7.0,-4.0,0.0,4.0,-1.0,-2.0,21.0,0.0
-6.0,0.5,-0.1673832923832923,-0.01461835647906451,-0.16785005742925752,0.0022222222222222365,0.33333333333333337,-3.0,0.0,-30.0,-7.0,-2.0,-10.0,-125.0,1.0
-0.25,11.75,0.8836050724637676,0.7242703533026109,-0.0003291639236339128,-0.21448579431772713,0.0,-7.0,5.0,6.0,-3.0,-3.0,23.0,242.0,0.0
2.5,12.75,0.07560436616888744,3.60054054054054,0.03963963963963968,0.1009523809523809,-0.5,0.0,4.0,11.0,0.0,-2.0,-15.0,-113.0,0.0
-11.5,7.25,0.9844344517467998,-1.9506503158677067,-0.007432181345224831,-0.08324084350721422,-0.3333333333333333,0.0,-3.0,-12.0,-13.0,-10.0,-4.0,17.0,0.0
2.25,-19.75,0.2434612031386223,-0.4627848391159963,0.04912401236688424,0.053400083437630363,0.33333333333333337,-2.0,3.0,16.0,6.0,3.0,-2.0,55.0,1.0
5.0,2.25,0.34597248239777834,0.4220779220779214,0.012987012987012991,-0.04786862334032144,0.0,-1.0,3.0,22.0,-3.0,8.0,-5.0,-77.0,1.0
-2.75,-16.5,0.308943089430894,-0.57080701754386,0.09066666666666667,-0.1266666666666667,0.0,-7.0,2.0,18.0,-2.0,0.0,3.0,79.0,1.0
2.5,14.75,0.6703030303030304,-0.05098479182248816,-0.11455996010969827,-0.00803633822501748,-0.25,4.0,-1.0,14.0,-1.0,-3.0,4.0,36.0,1.0
-11.25,13.25,-0.4555443293761048,-1.3133908477119283,-0.17323080770192545,-0.05875576036866359,0.0,-2.0,-5.0,-19.0,-7.0,-3.0,1.0,64.0,0.0
-1.0,18.400000000000002,0.458436724565757,-0.5297135243171214,-0.03191205862758162,-0.172883064516129,0.0,0.0,-2.0,-5.0,-1.0,-1.0,-3.0,-77.0,1.0
1.4000000000000021,1.8000000000000007,0.3215686274509806,0.5428893450871479,-0.0042667954755866155,0.05395833333333333,-0.16666666666666669,-5.0,9.0,22.0,0.0,-1.0,-4.0,-48.0,1.0
-2.400000000000002,-10.8,-1.5617538896746814,-0.0017939760173728558,-0.04366915305448027,-0.20988677161005248,0.0,0.0,-2.0,-58.0,-4.0,4.0,0.0,6.0,1.0
16.200000000000003,-6.399999999999999,0.40004543389368497,0.9000248154352004,0.07230597431602448,0.2103386809269162,0.0,8.0,3.0,48.0,10.0,11.0,-3.0,-16.0,1.0
-5.0,2.0,0.2577008574150521,-1.9649388468258593,-0.10436808386721019,0.026825633383010417,-0.04761904761904767,-5.0,1.0,-16.0,-5.0,4.0,8.0,81.0,1.0
1.4000000000000021,4.399999999999999,-0.5576923076923075,-0.2906972663789169,-0.05790083166649118,-0.043956043956043966,0.33333333333333337,-1.0,-1.0,-8.0,-7.0,4.0,0.0,-16.0,1.0
13.0,0.1999999999999993,1.4291243853959616,0.306017498163361,-0.0703265878581446,-0.0625,-0.1333333333333333,1.0,4.0,34.0,0.0,8.0,9.0,115.0,1.0
-4.0,-3.0,0.7674834437086093,-0.13902935193257715,-0.08288288288288281,0.03461538461538466,0.4,1.0,-2.0,6.0,-2.0,4.0,8.0,60.0,0.0
-15.8,-8.600000000000001,-0.25426153658833606,-1.3178378378378381,-0.0382702702702703,-0.14330357142857142,0.42857142857142855,-3.0,-8.0,-63.0,7.0,-7.0,16.0,131.0,1.0
-4.800000000000001,-19.6,-2.3910241107662924,-0.5675675675675675,0.006407732235546804,-0.09234234234234234,-0.6,-5.0,-1.0,6.0,7.0,2.0,2.0,77.0,0.0
-0.5999999999999979,-8.6,1.3233264320220846,-0.08427027222443151,0.03521203137992113,-0.0037735849056603765,0.0,-2.0,2.0,0.0,1.0,-1.0,8.0,104.0,0.0
4.0,13.599999999999998,0.8164333536214246,1.7464933287718098,-0.0074409852890865436,-0.12150537634408604,0.0,-1.0,4.0,6.0,-6.0,4.0,14.0,67.0,1.0
7.400000000000002,-7.6,-0.43218188914910227,0.628863826232247,-0.049672793093845646,0.044733044733044736,0.33333333333333337,-3.0,5.0,-9.0,-3.0,6.0,-9.0,-169.0,0.0
-2.1999999999999993,-2.400000000000002,0.23455122180451138,-0.12427849927849977,0.02200577200577203,-0.062227324913892046,0.4,-3.0,0.0,-13.0,-4.0,6.0,0.0,-4.0,0.0
7.0,0.16666666666666607,1.9909771876064006,0.5287081339712918,0.045454545454545414,0.04418695993715632,0.05555555555555558,0.0,6.0,29.0,-8.0,1.0,-8.0,-55.0,1.0
-7.333333333333336,-4.0,-0.020396270396270566,-0.16390712722428358,-0.08464173565515265,-0.051948051948051965,0.25,-10.0,-1.0,-40.0,-3.0,1.0,-1.0,-85.0,0.0
3.833333333333332,-2.0,1.4019875776397517,-0.00938312894834592,-0.039297658862876284,-0.0027397260273973045,0.4,4.0,4.0,0.0,7.0,6.0,-5.0,-69.0,0.0
-5.666666666666664,-3.0,-0.33645402892561993,0.15727409845056872,-0.024504906857848008,0.0935320228281547,0.0,0.0,-3.0,10.0,-2.0,-11.0,-8.0,-84.0,1.0
2.0,-0.5,-0.8981208365094622,-0.6553128103277057,0.008391261171797337,0.06506791883280227,0.8,0.0,2.0,-1.0,7.0,-2.0,-14.0,-149.0,1.0
-3.5,-8.833333333333336,0.15533333333333355,0.42220923436586766,-0.03725891291642314,-0.1738095238095238,0.4,-6.0,1.0,-32.0,-3.0,2.0,-3.0,-69.0,0.0
-0.33333333333333215,1.0,0.33742252066115697,0.9673676577229875,-0.09242204496011597,-0.0889487870619946,-0.6,-4.0,4.0,-10.0,4.0,2.0,-21.0,-120.0,0.0
0.0,-9.833333333333332,-0.6134326919988435,-0.729152630215081,-0.05975641357864725,0.10888888888888887,0.0,5.0,-4.0,9.0,2.0,0.0,-20.0,-218.0,1.0
6.0,3.333333333333332,0.8741884342443007,0.66115061409179,0.12010342598577894,0.05752461322081576,0.4285714285714286,0.0,2.0,22.0,-4.0,-5.0,-6.0,-12.0,1.0
9.166666666666664,-0.6666666666666679,0.3786482334869432,1.1648148148148145,0.15843621399176955,0.07566518847006648,-1.0,2.0,6.0,73.0,2.0,5.0,-4.0,-58.0,1.0
3.666666666666666,1.6666666666666679,-0.4724356268467709,1.8200623700623693,0.07158697158697158,-0.015625,-0.08333333333333331,1.0,1.0,21.0,1.0,1.0,4.0,4.0,1.0
5.5,8.0,0.9018759018759019,0.8186026936026938,0.015572390572390571,-0.25281385281385277,0.11428571428571432,5.0,0.0,16.0,9.0,1.0,-6.0,-75.0,0.0
3.833333333333332,-10.999999999999998,0.1942777317880795,0.5422077922077921,-0.05511155511155519,0.09010989010989007,0.35,1.0,0.0,-26.0,6.0,11.0,-5.0,-126.0,1.0
2.7142857142857153,-0.7142857142857117,0.39447449012836433,-1.6519117058116803,0.11345379160875402,0.05664794007490637,0.19999999999999996,-2.0,1.0,38.0,14.0,-1.0,-3.0,46.0,0.0
-8.714285714285715,-9.714285714285715,-1.941991829835188,-1.1676510871426133,-0.04019003595274784,0.231752055660974,-0.4,1.0,-7.0,-27.0,-2.0,-9.0,-9.0,-51.0,1.0
8.0,-9.42857142857143,-0.26570579821762585,-0.867321793484793,-0.018421685298713797,0.09633278598795841,0.75,3.0,-2.0,7.0,7.0,14.0,12.0,31.0,1.0
2.428571428571427,6.285714285714285,0.020517772011345414,-0.06828261990716822,0.0338731304796287,0.007490636704119813,-0.06666666666666671,-1.0,3.0,30.0,-2.0,-4.0,-4.0,18.0,1.0
-9.714285714285714,1.7142857142857153,0.3328537170263788,-0.37574290116663,-0.08922151295032643,-0.039540229885057454,0.0,-6.0,-2.0,-4.0,-9.0,-9.0,25.0,225.0,0.0
13.714285714285714,-1.2857142857142847,0.0033992194384993013,2.071820870299958,0.1496197718631178,0.1580902586681343,0.25,14.0,0.0,77.0,19.0,1.0,14.0,130.0,1.0
-0.14285714285714235,6.142857142857142,-0.09543937708565053,-0.5836089220377154,-0.09889529974669298,-0.08958333333333329,0.0,-1.0,1.0,-6.0,8.0,2.0,10.0,131.0,1.0
5.571428571428573,7.571428571428569,-0.08388230127360563,-0.6239773298596827,-0.062022944375885514,0.010072283445905883,0.5714285714285714,5.0,-4.0,20.0,-8.0,3.0,14.0,176.0,0.0
4.571428571428569,11.428571428571427,0.6875557140310216,-0.1566741573033701,0.0857228464419475,0.04056581716156188,-0.1785714285714286,2.0,1.0,-9.0,-4.0,4.0,2.0,-14.0,0.0
-12.428571428571427,-3.1428571428571423,-0.039552374048568595,-0.1370015948963319,-0.052631578947368474,-0.13528138528138528,0.5714285714285714,-4.0,-8.0,-86.0,6.0,-9.0,9.0,34.0,0.0
-1.2857142857142847,1.7142857142857153,1.2263565891472865,-0.8811664361456897,-0.026144920854464515,0.13453984287317622,0.35,-2.0,1.0,19.0,6.0,-1.0,-4.0,-18.0,0.0
-13.142857142857142,-0.571428571428573,-0.6370011567379987,-0.44632521037015405,0.05160756846150105,0.003284072249589487,-0.4,-3.0,-7.0,-38.0,-5.0,-12.0,21.0,119.0,0.0
-0.8571428571428577,-6.285714285714285,-0.12009518773135897,0.248505880084827,0.06737998843262005,-0.029019607843137285,0.0,-4.0,1.0,0.0,5.0,2.0,-4.0,-49.0,1.0
-5.857142857142858,2.571428571428571,-2.2937602627257805,-1.2951332538177267,-0.07965899536593468,-0.03205128205128205,-0.05555555555555558,0.0,-5.0,-22.0,11.0,4.0,2.0,49.0,0.0
4.25,-8.125,-0.9534531384751652,0.44966255144032896,0.05009053497942384,-0.019492574257425732,-0.35,4.0,0.0,-7.0,-1.0,6.0,2.0,13.0,1.0
-4.75,4.375,-0.15244897959183668,-0.38664379209556454,-0.03872791968483924,-0.15909090909090906,0.15000000000000002,-3.0,-1.0,-31.0,4.0,-2.0,-9.0,-45.0,0.0
-1.75,5.625,0.2198863636363635,-0.37697072072072046,-0.03453453453453448,0.017766990291262108,0.3714285714285715,3.0,-5.0,38.0,-7.0,-8.0,9.0,113.0,1.0
10.125,3.5,0.24388398486759177,1.1336926756935197,0.09996644694829582,0.11396287328490717,-0.06153846153846154,13.0,-1.0,34.0,0.0,-5.0,-2.0,21.0,1.0
5.625,-12.375,-1.3106257091911173,0.8175326373383225,0.018244724719892136,0.02839366515837105,0.5,-5.0,6.0,30.0,4.0,2.0,1.0,40.0,1.0
-2.5,3.125,-0.84367524465386,-0.9269197980195418,-0.0442389664896059,-0.03834322127005052,0.43333333333333335,0.0,-1.0,-5.0,7.0,3.0,-3.0,2.0,0.0
-7.25,1.75,-0.2712215320910971,-1.303908698797117,-0.08781846920459724,-0.13057110862262034,-0.16666666666666666,-3.0,-4.0,-73.0,-10.0,1.0,-12.0,-79.0,0.0
-2.875,19.625,0.07422778205964242,-0.45683183183183207,0.05180180180180172,0.03809523809523807,-0.1785714285714286,1.0,-1.0,5.0,-12.0,-15.0,-1.0,52.0,0.0
10.625,7.5,0.9902702702702708,0.019333174376091833,0.08687013193450965,-0.06688458637163691,0.7222222222222222,4.0,4.0,37.0,-6.0,6.0,25.0,250.0,0.0
-5.625,4.25,-0.3961898611559569,-0.8561354960241392,0.05066097654491808,-0.03552011598405219,-0.55,-5.0,-2.0,1.0,-1.0,-3.0,-4.0,-45.0,0.0
-5.5,-4.125,-0.40741735611188634,0.32828062522719037,-0.03838604143947655,-0.026410564225690325,-0.3454545454545455,0.0,-3.0,-20.0,-2.0,1.0,9.0,23.0,1.0
8.375,2.125,0.6249084249084245,0.4005450617904147,-0.04042750929368033,-0.12707390648567124,0.4285714285714286,0.0,6.0,20.0,9.0,17.0,-13.0,-167.0,0.0
8.0,-4.0,0.21627891339429794,0.23625474917895506,0.021263442591280768,0.02634865134865133,-0.5714285714285714,7.0,0.0,9.0,6.0,9.0,-30.0,-191.0,1.0
8.75,7.625,-0.384539427281704,0.47994987468671635,0.006599832915622383,0.012989690721649516,0.0,11.0,0.0,-4.0,4.0,1.0,-1.0,-18.0,1.0
-4.666666666666668,3.1111111111111107,-0.17261391859698927,-1.4506420545746392,0.00755751738897803,-0.14893287967831736,-0.5142857142857143,-1.0,-3.0,-69.0,-9.0,6.0,-13.0,-31.0,0.0
-9.555555555555554,0.5555555555555571,0.535441101478837,-0.054150541933825735,-0.11961100718294371,-0.09424414927261227,-0.43333333333333335,-14.0,4.0,-31.0,0.0,-2.0,-7.0,-53.0,0.0
-0.22222222222222143,9.555555555555554,0.050229413185221006,-0.4397602143597572,-0.07785209959122996,-0.02719200887902329,0.625,5.0,-1.0,-13.0,0.0,-6.0,26.0,244.0,1.0
9.11111111111111,-8.666666666666668,-0.924725721251523,0.9941212610376935,0.035368806543710996,0.09134615384615385,-0.3333333333333333,1.0,7.0,91.0,-2.0,9.0,3.0,69.0,1.0
3.1111111111111107,-5.888888888888886,0.9586925287356323,0.11325515165296896,-0.01170559507953528,0.055101246105919044,-0.047619047619047616,-3.0,6.0,4.0,2.0,3.0,15.0,166.0,1.0
-7.222222222222221,3.6666666666666643,-0.41068965517241374,0.10904720279720248,0.030485139860139898,-0.08088235294117646,-0.2222222222222222,3.0,-6.0,-31.0,-2.0,-15.0,2.0,85.0,1.0
-1.3333333333333321,-17.666666666666664,-1.0449012037247334,0.6886242156634905,-0.039937253079247004,-0.03141603141603144,-0.125,-5.0,5.0,-11.0,9.0,2.0,-15.0,-108.0,0.0
4.555555555555554,3.1111111111111143,0.7811858369997902,0.9958520566885598,-0.10808698657929938,-0.07289014615747286,0.41666666666666663,4.0,5.0,-10.0,0.0,0.0,9.0,92.0,1.0
1.3333333333333357,1.0,1.0495829110470103,-0.7856918670799162,0.00017654674565503736,-0.08574797843665771,0.46666666666666673,0.0,-2.0,-25.0,6.0,0.0,-7.0,-101.0,1.0
0.22222222222222143,-5.111111111111111,0.44465545306565346,0.651760154738878,0.09036750483558997,-0.06746411483253589,-0.2857142857142857,3.0,-1.0,15.0,13.0,0.0,6.0,2.0,1.0
-1.8888888888888893,0.22222222222222143,0.9181336209864361,-0.7460177166918252,-0.08766981806625884,-0.011949470809149876,0.02857142857142858,-1.0,-1.0,7.0,-5.0,2.0,-5.0,59.0,0.0
5.777777777777779,-9.222222222222223,1.4154957430421122,0.724697830202417,0.07299402941604771,0.04104308390022676,0.0,3.0,6.0,33.0,-6.0,3.0,-6.0,-25.0,0.0
-0.11111111111111072,-1.8888888888888875,0.37647058823529367,-0.3111537710678727,-0.03468471399752715,-0.039808536098922986,-0.06666666666666665,0.0,-5.0,-16.0,0.0,14.0,6.0,-3.0,0.0
6.444444444444443,-8.444444444444446,-0.7990102028008397,1.0524807902087003,0.06674578343582549,0.07034263671431806,-0.0444444444444444,8.0,0.0,3.0,0.0,-1.0,9.0,215.0,1.0
3.8000000000000007,9.899999999999999,1.5713259072942867,-0.28581241624719933,0.034266860353816875,0.05765752185709977,0.375,11.0,-4.0,19.0,-4.0,0.0,8.0,42.0,1.0
-1.3999999999999986,-1.8000000000000007,0.3914957983193279,1.0147895335608652,0.0979067121729238,-0.02512280701754388,-0.16666666666666663,1.0,-2.0,-2.0,10.0,-6.0,17.0,63.0,0.0
-2.299999999999997,3.5,0.2260273972602742,-0.10827035754079883,-0.025301487921533528,-0.007971014492753614,-0.06666666666666671,-13.0,8.0,23.0,-8.0,-2.0,10.0,87.0,0.0
10.299999999999999,0.09999999999999787,0.37797376752600664,1.6382488664178805,0.1062958950282894,0.1738243914871926,-0.4666666666666667,10.0,1.0,44.0,-6.0,2.0,-30.0,-280.0,1.0
12.3,-10.3,0.2343613784028289,1.3701546860782532,0.04856687898089174,0.13412189254210105,0.3333333333333333,3.0,10.0,48.0,15.0,7.0,0.0,-146.0,1.0
-7.4,2.5,0.8950973323720262,-1.3192986096700556,-0.05868437435152518,0.09965493443754309,-0.06060606060606066,-13.0,1.0,16.0,-12.0,-5.0,2.0,-18.0,0.0
7.000000000000002,2.6999999999999993,0.81427304964539,0.8847194050033806,0.055907707910750504,-0.1031746031746032,0.14935064935064934,-3.0,8.0,-4.0,0.0,6.0,13.0,107.0,1.0
-9.7,0.7000000000000028,-0.38376838105959266,-0.30739926739926826,0.0067798867798868345,-0.00303030303030305,-0.5476190476190477,-10.0,0.0,8.0,10.0,-7.0,-10.0,-90.0,0.0
1.9000000000000021,-0.7000000000000028,-0.2944316612977449,1.390234059725585,0.12454600484261502,0.1060920016576875,0.0714285714285714,4.0,-2.0,31.0,-2.0,-6.0,16.0,-20.0,1.0
-5.799999999999997,2.799999999999997,-0.6395038467577332,-0.37887771457751196,-0.0022411665413694104,-0.11965517241379309,-0.375,-10.0,-2.0,-16.0,-10.0,1.0,4.0,30.0,0.0
6.200000000000003,-0.20000000000000284,-0.17141691041425755,0.8288721047331311,0.014864048338368518,0.0018115942028985588,0.35,6.0,2.0,17.0,17.0,-3.0,6.0,70.0,1.0
11.299999999999997,0.0,0.4454516232722594,0.106005417731593,0.07084372752177048,0.06003380544384218,-0.5,8.0,7.0,46.0,-1.0,17.0,-7.0,-62.0,1.0
-4.699999999999999,-1.9000000000000021,-0.4941611234294161,-0.41322162485642266,0.05192899819503294,0.13512949039264827,0.125,2.0,-7.0,8.0,0.0,-9.0,-13.0,-14.0,0.0
-2.8999999999999986,-0.6000000000000014,1.232411266894025,1.0330115974560412,0.09863075196408522,-0.020613536763512408,0.23809523809523808,1.0,3.0,25.0,-9.0,-17.0,1.0,91.0,1.0
-5.181818181818183,6.0,0.16825396825396766,-0.4689280868385346,-0.025746268656716365,-0.0065934065934066255,-0.38095238095238093,-4.0,-1.0,15.0,-4.0,-8.0,15.0,199.0,0.0
-4.18181818181818,-2.7272727272727266,-1.654995382191558,-0.5897557525787418,0.012712595301342056,0.10543699186991867,-0.10833333333333328,1.0,-7.0,3.0,2.0,-8.0,-5.0,-129.0,0.0
-14.181818181818183,1.4545454545454568,-0.5983442674164321,-1.0876758236571318,-0.10693382422354392,-0.12492401215805465,0.3333333333333333,-10.0,-9.0,-104.0,-4.0,-9.0,1.0,-7.0,0.0
1.0,-5.09090909090909,-0.9765594963475586,0.36995482248646816,-0.05593913821761931,0.027088964625690437,-0.42500000000000004,1.0,-2.0,-14.0,2.0,18.0,10.0,8.0,1.0
3.6363636363636367,-7.727272727272727,0.2636278195488724,0.3412157230737147,0.03676363257220305,-0.011090363831833872,0.512987012987013,4.0,4.0,-6.0,20.0,3.0,-7.0,-38.0,1.0
-2.545454545454543,4.0,-0.03813833225597918,-0.7221461353536824,-0.0798717855321629,-0.14938967136150233,-0.025974025974025983,-4.0,0.0,-34.0,9.0,8.0,7.0,10.0,1.0
1.5454545454545432,3.3636363636363633,1.0486418571257632,0.11462931231888085,-0.11079964940817899,-0.1263992537313433,0.6666666666666666,1.0,3.0,-38.0,-7.0,1.0,30.0,252.0,0.0
-1.8181818181818201,-3.5454545454545467,-1.2005199101973298,0.4712932997722641,-0.05306844060889371,0.0540216086434574,0.08333333333333337,-5.0,1.0,47.0,-2.0,-8.0,-7.0,-39.0,1.0
-5.000000000000002,-2.0,-1.220720720720721,-0.13436203803663993,-0.04453030512106626,-0.1407577497129736,-0.19191919191919193,1.0,-5.0,-15.0,-4.0,1.0,-4.0,116.0,1.0
-13.545454545454545,6.545454545454543,0.6578289027612167,-1.6952742987475489,-0.09857148573486452,-0.04825318994818073,-0.02857142857142858,-18.0,0.0,-21.0,-18.0,-7.0,-4.0,-29.0,0.0
-1.0,4.0,-0.6208737759138763,-0.4691491275409243,-0.042489656413023935,0.02487562189054726,-0.22499999999999998,-9.0,6.0,-14.0,-1.0,-5.0,-7.0,-22.0,1.0
-3.1818181818181834,1.3636363636363633,-0.2789468761690981,-0.08060528559249747,0.06768968456947988,0.06750241080038571,-0.041666666666666685,4.0,-8.0,5.0,-2.0,-2.0,-12.0,-216.0,0.0
-1.0,-3.72727272727273,-0.7271625175016219,-0.8957928752310966,-0.045830938213680894,-0.06427465152297368,-0.15073529411764708,-3.0,2.0,-7.0,-1.0,13.0,-12.0,-20.0,0.0
3.8181818181818166,12.636363636363635,-1.188442060471667,-0.5437474282721722,-0.06735121385553433,0.09483659675283951,-0.04166666666666663,13.0,-5.0,-2.0,1.0,-1.0,1.0,16.0,0.0
0.3636363636363633,0.8181818181818201,0.6487718027641987,-0.20580831337876848,-0.05932645668324432,-0.04803675856307432,0.46666666666666673,-16.0,10.0,-10.0,-8.0,11.0,-18.0,-245.0,1.0
